"","Mass","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class","delGcox0PerCmol","delGcoxPerCmol","lamO20","lamO2","delGd0","delGd","n.mf" 
"C12H14O7",269.0666802,12,14,7,0,0,0,0,0,"CHO","Lignin",270.0739567,-0.014401003,1,0,0.294117647,6,-1,-1,60.3,268.766238,0.233762032,0,0.583333333,1.166666667,0,0,NA,"Lignin","Lignin","Other",60.3,-139.469216776112,0.0964135721170379,0.0816843854577354,723.6,-1673.63060131334,1
"C12H14O7N2",297.0728378,12,14,7,2,0,0,0,0,"CHON","Lignin",298.0801142,-0.045015304,1,0,0.230769231,7,0,-2,46.05,296.7411236,0.258876419,0.5,0.583333333,1.166666667,0.166666667,0,NA,"Lignin","Lignin","Protein",46.05,-127.083321205964,0.10065001663891,0.0910118293042535,552.6,-1524.99985447157,1
"C12H14O7S",301.0387674,12,14,7,0,0,1,0,0,"CHOS","Lignin",302.0460439,-0.067541835,1,0,0.2,6,-1,-2,55.55,300.7026249,0.297375149,0.166666667,0.583333333,1.166666667,0,0,NA,"Lignin","Lignin","Other",55.55,-140.889729829844,0.0973998642536562,0.0824494348236178,666.6,-1690.67675795812,1
"C12H14O8",285.0616357,12,14,8,0,0,0,0,0,"CHO","Tannin",286.0689122,-0.156384603,1,0,0.25,6,-2,-2,55.55,284.7433333,0.256666673,0.166666667,0.666666667,1.166666667,0,0,NA,"Tannin","Tannin","Other",55.55,-137.560242883575,0.0973998642536562,0.083721307666111,666.6,-1650.7229146029,1
"C12H14O8S",317.0337185,12,14,8,0,0,1,0,0,"CHOS","Tannin",318.040995,-0.178820113,2,0,0.142857143,6,-2,-3,50.8,316.6797158,0.320284161,0.333333333,0.666666667,1.166666667,0,0,NA,"Tannin","Tannin","Other",50.8,-138.980755937306,0.0982121386855366,0.0844660452190963,609.6,-1667.76907124768,1
"C12H14O9",301.0565488,12,14,9,0,0,0,0,0,"CHO","Tannin",302.0638253,-0.143159911,1,0,0.2,6,-3,-3,50.8,300.7203864,0.279613607,0.333333333,0.75,1.166666667,0,0,NA,"Tannin","Tannin","Other",50.8,-135.651268991038,0.0982121386855367,0.0858301563037866,609.6,-1627.81522789246,1
"C12H14O9S",333.0286322,12,14,9,0,0,1,0,0,"CHOS","Tannin",334.0359087,-0.167417729,3,0,0.076923077,6,-3,-4,46.05,332.6567694,0.343230551,0.5,0.75,1.166666667,0,0,NA,"Tannin","Tannin","Other",46.05,-137.071782044769,0.10065001663891,0.0865412468715078,552.6,-1644.86138453723,1
"C12H15O10N",332.0623668,12,15,10,1,0,0,0,0,"CHON","Tannin",333.0696433,-0.142828224,1,0,0,6,-4,-5,41.3,331.691583,0.308416993,0.666666667,0.833333333,1.25,0.083333333,0,NA,"Tannin","Tannin","Other",41.3,-128.503834259695,0.104217673238267,0.0918566989009563,495.6,-1542.04601111634,1
"C12H15O11N",348.0572934,12,15,11,1,0,0,0,0,"CHON","Tannin",349.0645699,-0.170588304,2,0,0,6,-5,-6,36.55,347.6686495,0.331350474,0.833333333,0.916666667,1.25,0.083333333,0,NA,"Tannin","Tannin","Other",36.55,-126.594860367158,0.108023318897272,0.0942836694221626,438.6,-1519.1383244059,1
"C12H15O12N2S2P",472.9731227,12,15,12,2,0,2,1,0,"CHONSP","Tannin",473.9803992,0.005665278,5,0,0,7,-5,-10,27.05,472.4449967,0.555003319,1.166666667,1,1.25,0.166666667,0.083333333,2,"Tannin","Tannin","Other",27.05,-132.76537342089,0.116426222665659,0.0932250304405878,324.6,-1593.18448105068,1
"C12H15O5N",252.0877348,12,15,5,1,0,0,0,0,"CHON","Lignin",253.0950113,0.044582218,1,0,0.294117647,6,1,0,65.05,251.8062514,0.19374857,-0.166666667,0.416666667,1.25,0.083333333,0,NA,"Lignin","Lignin","Other",65.05,-138.048703722381,0.0952986387605993,0.0834477869137168,780.6,-1656.58444466857,1
"C12H15O6N",268.08266,12,15,6,1,0,0,0,0,"CHON","Lignin",269.0899364,0.00286581,1,0,0.25,6,0,-1,60.3,267.7833165,0.216683512,0,0.5,1.25,0.083333333,0,NA,"Lignin","Lignin","Other",60.3,-136.139729829844,0.0964135721170379,0.0828900101114316,723.6,-1633.67675795812,1
"C12H15O7N",284.0776208,12,15,7,1,0,0,0,0,"CHON","Lignin",285.0848973,-0.159405758,1,0,0.2,6,-1,-2,55.55,283.7604172,0.239582791,0.166666667,0.583333333,1.25,0.083333333,0,NA,"Lignin","Lignin","Other",55.55,-134.230755937306,0.0973998642536562,0.0850119379600874,666.6,-1610.76907124768,1
"C12H15O8N",300.0725,12,15,8,1,0,0,0,0,"CHON","Tannin",301.0797765,-0.033370216,1,0,0.142857143,6,-2,-3,50.8,299.7374364,0.262563591,0.333333333,0.666666667,1.25,0.083333333,0,NA,"Tannin","Tannin","Other",50.8,-132.321782044769,0.0982121386855366,0.0872151100826838,609.6,-1587.86138453723,1
"C12H15O9N",316.0674166,12,15,9,1,0,0,0,0,"CHON","Tannin",317.0746931,-0.037807581,1,0,0.076923077,6,-3,-4,46.05,315.7144929,0.285507094,0.5,0.75,1.25,0.083333333,0,NA,"Tannin","Tannin","Other",46.05,-130.412808152232,0.10065001663891,0.089498014869956,552.6,-1564.95369782679,1
"C12H16O10",319.0670953,12,16,10,0,0,0,0,0,"CHO","Tannin",320.0743718,-0.078333926,1,0,0,5,-5,-5,50.8,318.7108222,0.289177829,0.333333333,0.833333333,1.333333333,0,0,NA,"Other","Tannin","Other",50.8,-135.651268991038,0.0982121386855366,0.0858301563037866,609.6,-1627.81522789246,1
"C12H16O3",207.1026321,12,16,3,0,0,0,0,0,"CHO","Lignin",208.1099085,0.172209978,1,0.222222222,0.333333333,5,2,2,84.05,206.8713794,0.128620575,-0.833333333,0.25,1.333333333,0,0,NA,"Other","Lignin","Other",84.05,-149.014086238797,0.0678032303622149,0.0616567129987161,1008.6,-1788.16903486557,1
"C12H16O4",223.0975605,12,16,4,0,0,0,0,0,"CHO","Lignin",224.1048369,0.098431951,1,0.125,0.3,5,1,1,79.3,222.8484477,0.151552253,-0.666666667,0.333333333,1.333333333,0,0,NA,"Lignin","Lignin","Other",79.3,-147.10511234626,0.0726135133259755,0.065925692647615,951.6,-1765.26134815512,1
"C12H16O4S",255.0696877,12,16,4,0,0,1,0,0,"CHOS","Lignin",256.0769642,-0.134737007,1,0,0.222222222,5,1,0,74.55,254.7848746,0.215125364,-0.5,0.333333333,1.333333333,0,0,NA,"Lignin","Lignin","Other",74.55,-148.525625399992,0.0777400596714843,0.0694708892393496,894.6,-1782.3075047999,1
"C12H16O5",239.092497,12,16,5,0,0,0,0,0,"CHO","Lignin",240.0997735,0.00047429,1,0,0.263157895,5,0,0,74.55,238.8255242,0.174475775,-0.5,0.416666667,1.333333333,0,0,NA,"Lignin","Lignin","Other",74.55,-145.196138453723,0.0777400596714843,0.070453683795961,894.6,-1742.35366144468,1
"C12H16O5N2",267.0986455,12,16,5,2,0,0,0,0,"CHON","Lignin",268.1059219,-0.001084019,1,0,0.2,6,1,-1,60.3,266.8004007,0.199599275,0,0.416666667,1.333333333,0.166666667,0,NA,"Lignin","Lignin","Protein",60.3,-132.810242883575,0.0964135721170378,0.0865824668054065,723.6,-1593.7229146029,1
"C12H16O5S",271.0645721,12,16,5,0,0,1,0,0,"CHOS","Lignin",272.0718486,-0.015616964,1,0,0.176470588,5,0,-1,69.8,270.761899,0.238101027,-0.333333333,0.416666667,1.333333333,0,0,NA,"Lignin","Lignin","Other",69.8,-146.616651507455,0.0832151198096055,0.0742199542870288,837.6,-1759.39981808946,1
"C12H16O6",255.0874163,12,16,6,0,0,0,0,0,"CHO","Lignin",256.0946928,-0.017610533,1,0,0.222222222,5,-1,-1,69.8,254.8025834,0.197416599,-0.333333333,0.5,1.333333333,0,0,NA,"Lignin","Lignin","Other",69.8,-143.287164561186,0.0832151198096055,0.0752649964014254,837.6,-1719.44597473423,1
"C12H16O6N2",283.0935869,12,16,6,2,0,0,0,0,"CHON","Lignin",284.1008634,-0.095531952,1,0,0.142857143,6,0,-2,55.55,282.7774821,0.222517898,0.166666667,0.5,1.333333333,0.166666667,0,NA,"Lignin","Lignin","Protein",55.55,-130.901268991038,0.0973998642536562,0.0863217437375776,666.6,-1570.81522789246,1
"C12H16O6S",287.0595327,12,16,6,0,0,1,0,0,"CHOS","Lignin",288.0668091,-0.174265218,1,0,0.125,5,-1,-2,65.05,286.7389994,0.261000569,-0.166666667,0.5,1.333333333,0,0,NA,"Lignin","Lignin","Other",65.05,-144.707677614918,0.0952986387605994,0.078607017756433,780.6,-1736.49213137901,1
"C12H16O7",271.0823212,12,16,7,0,0,0,0,0,"CHO","Lignin",272.0895977,0.019030579,1,0,0.176470588,5,-2,-2,65.05,270.7796283,0.220371718,-0.166666667,0.583333333,1.333333333,0,0,NA,"Lignin","Lignin","Other",65.05,-141.378190668649,0.0952986387605994,0.0797657437606463,780.6,-1696.53828802379,1
"C12H16O7N2",299.0884889,12,16,7,2,0,0,0,0,"CHON","Lignin",300.0957654,-0.048404284,1,0,0.076923077,6,-1,-3,50.8,298.7545241,0.245475941,0.333333333,0.583333333,1.333333333,0.166666667,0,NA,"Lignin","Lignin","Protein",50.8,-128.992295098501,0.0982121386855367,0.0886213879266921,609.6,-1547.90754118201,1
"C12H16O7S",303.0544081,12,16,7,0,0,1,0,0,"CHOS","Lignin",304.0616846,-0.036309594,1,0,0.066666667,5,-2,-3,60.3,302.7160149,0.283985128,0,0.583333333,1.333333333,0,0,NA,"Lignin","Lignin","Other",60.3,-142.798703722381,0.0964135721170379,0.0804957021534807,723.6,-1713.58444466857,1
"C12H16O8",287.0772537,12,16,8,0,0,0,0,0,"CHO","Tannin",288.0845302,-0.04399096,1,0,0.125,5,-3,-3,60.3,286.7567007,0.243299329,0,0.666666667,1.333333333,0,0,NA,"Other","Tannin","Other",60.3,-139.469216776112,0.0964135721170378,0.0816843854577354,723.6,-1673.63060131334,1
"C12H16O8S",319.0493681,12,16,8,0,0,1,0,0,"CHOS","Tannin",320.0566446,-0.176283904,2,0,0,5,-3,-4,55.55,318.6931148,0.30688524,0.166666667,0.666666667,1.333333333,0,0,NA,"Other","Tannin","Other",55.55,-140.889729829844,0.0973998642536561,0.0824494348236178,666.6,-1690.67675795812,1
"C12H16O9",303.0721573,12,16,9,0,0,0,0,0,"CHO","Tannin",304.0794338,-0.005597676,1,0,0.066666667,5,-4,-4,55.55,302.7337443,0.266255731,0.166666667,0.75,1.333333333,0,0,NA,"Other","Tannin","Other",55.55,-137.560242883575,0.0973998642536562,0.083721307666111,666.6,-1650.7229146029,1
"C12H16O9S",335.0442667,12,16,9,0,0,1,0,0,"CHOS","Tannin",336.0515431,-0.120037026,3,0,0,5,-4,-5,50.8,334.6701533,0.329846747,0.333333333,0.75,1.333333333,0,0,NA,"Other","Tannin","Other",50.8,-138.980755937306,0.0982121386855367,0.0844660452190964,609.6,-1667.76907124768,1
"C12H17O10N",334.0780188,12,17,10,1,0,0,0,0,"CHON","Tannin",335.0852953,-0.147843715,1,0,0,5,-5,-6,46.05,333.7049843,0.295015655,0.5,0.833333333,1.416666667,0.083333333,0,NA,"Other","Tannin","Other",46.05,-130.412808152232,0.10065001663891,0.089498014869956,552.6,-1564.95369782679,1
"C12H17O10P",351.0488144,12,17,10,0,0,0,1,0,"CHOP","Tannin",352.0560909,-0.447681785,2,0,0,5,-5,-6,65.05,350.6568302,0.343169823,-0.166666667,0.833333333,1.416666667,0,0.083333333,0,"Other","Tannin","Other",65.05,-148.037164561186,0.0952986387605994,0.0775086625350481,780.6,-1776.44597473423,1
"C12H17O11N",350.072928,12,17,11,1,0,0,0,0,"CHON","Tannin",351.0802045,-0.125589769,2,0,0,5,-6,-7,41.3,349.6820335,0.31796654,0.666666667,0.916666667,1.416666667,0.083333333,0,NA,"Other","Tannin","Other",41.3,-128.503834259695,0.104217673238267,0.0918566989009563,495.6,-1542.04601111634,1
"C12H17O11P",367.043726,12,17,11,0,0,0,1,0,"CHOP","Tannin",368.0510025,-0.419975361,4,0,0,5,-6,-7,60.3,366.6338817,0.366118299,0,0.916666667,1.416666667,0,0.083333333,0,"Other","Tannin","Other",60.3,-146.128190668649,0.0964135721170379,0.0793236056021451,723.6,-1753.53828802379,1
"C12H17O5N",254.1033853,12,17,5,1,0,0,0,0,"CHON","Lignin",255.1106617,0.04284885,1,0,0.176470588,5,0,-1,69.8,253.8196512,0.180348847,-0.333333333,0.416666667,1.416666667,0.083333333,0,NA,"Lignin","Lignin","Other",69.8,-139.957677614918,0.0832151198096055,0.0763239944964455,837.6,-1679.49213137901,1
"C12H17O6N",270.0983057,12,17,6,1,0,0,0,0,"CHON","Lignin",271.1055822,0.018807247,1,0,0.125,5,-1,-2,65.05,269.7967115,0.203288463,-0.166666667,0.5,1.416666667,0.083333333,0,NA,"Lignin","Lignin","Other",65.05,-138.048703722381,0.0952986387605994,0.0834477869137168,780.6,-1656.58444466857,1
"C12H17O7N",286.0932539,12,17,7,1,0,0,0,0,"CHON","Lignin",287.1005304,-0.099099833,1,0,0.066666667,5,-2,-3,60.3,285.7737996,0.226200393,0,0.583333333,1.416666667,0.083333333,0,NA,"Lignin;Amino Sugar","Lignin","Other",60.3,-136.139729829844,0.0964135721170379,0.0828900101114316,723.6,-1633.67675795812,1
"C12H17O8N",302.0881947,12,17,8,1,0,0,0,0,"CHON","Tannin",303.0954712,-0.18034993,1,0,0,5,-3,-4,55.55,301.7508803,0.249119653,0.166666667,0.666666667,1.416666667,0.083333333,0,NA,"Amino Sugar","Tannin","Other",55.55,-134.230755937306,0.0973998642536562,0.0850119379600874,666.6,-1610.76907124768,1
"C12H17O9N",318.0831173,12,17,9,1,0,0,0,0,"CHON","Tannin",319.0903938,-0.196188637,1,0,0,5,-4,-5,50.8,317.7279428,0.272057166,0.333333333,0.75,1.416666667,0.083333333,0,NA,"Other","Tannin","Other",50.8,-132.321782044769,0.0982121386855367,0.0872151100826839,609.6,-1587.86138453723,1
"C12H18O10",321.0827529,12,18,10,0,0,0,0,0,"CHO","Carb",322.0900294,-0.101118093,1,0,0,4,-6,-6,55.55,320.724229,0.275770969,0.166666667,0.833333333,1.5,0,0,NA,"Carbohydrate","Carbohydrate","Other",55.55,-137.560242883575,0.0973998642536561,0.083721307666111,666.6,-1650.7229146029,1
"C12H18O3",209.1182936,12,18,3,0,0,0,0,0,"CHO","Lipid",210.1255701,0.115824974,1,0.111111111,0.238095238,4,1,1,88.8,208.8847903,0.115209715,-1,0.25,1.5,0,0,NA,"Other","Lipid","Other",88.8,-150.923060131334,0.0632808204432855,0.0576251387296104,1065.6,-1811.07672157601,2
"C12H18O4",225.1131873,12,18,4,0,0,0,0,0,"CHO","Protein",226.1204638,0.200225461,1,0,0.2,4,0,0,84.05,224.8618239,0.138176072,-0.833333333,0.333333333,1.5,0,0,NA,"Protein","Protein","Other",84.05,-149.014086238797,0.0678032303622149,0.0616567129987161,1008.6,-1788.16903486557,2
"C12H18O4S",257.085313,12,18,4,0,0,1,0,0,"CHOS","Protein",258.0925895,-0.037752794,1,0,0.111111111,4,0,-1,79.3,256.7982493,0.201750724,-0.666666667,0.333333333,1.5,0,0,NA,"Protein","Protein","Other",79.3,-150.434599292529,0.0726135133259755,0.0649997452255474,951.6,-1805.21519151035,1
"C12H18O5",241.1081087,12,18,5,0,0,0,0,0,"CHO","Protein",242.1153852,0.159098912,1,0,0.157894737,4,-1,-1,79.3,240.8388852,0.161114767,-0.666666667,0.416666667,1.5,0,0,NA,"Protein","Protein","Other",79.3,-147.10511234626,0.0726135133259755,0.0659256926476149,951.6,-1765.26134815512,2
"C12H18O5S",273.0802466,12,18,5,0,0,1,0,0,"CHOS","Protein",274.087523,-0.104512826,1,0,0.058823529,4,-1,-2,74.55,272.7753227,0.224677286,-0.5,0.416666667,1.5,0,0,NA,"Protein","Protein","Other",74.55,-148.525625399992,0.0777400596714843,0.0694708892393496,894.6,-1782.3075047999,1
"C12H18O6",257.1030521,12,18,6,0,0,0,0,0,"CHO","Protein",258.1103286,0.037619775,1,0,0.111111111,4,-2,-2,74.55,256.8159686,0.184031431,-0.5,0.5,1.5,0,0,NA,"Protein","Protein","Other",74.55,-145.196138453723,0.0777400596714843,0.0704536837959611,894.6,-1742.35366144468,1
"C12H18O6N2",285.1092216,12,18,6,2,0,0,0,0,"CHON","Protein",286.116498,-0.040935628,1,0,0,5,-1,-3,60.3,284.7908661,0.209133938,0,0.5,1.5,0.166666667,0,NA,"Protein","Protein","Protein",60.3,-132.810242883575,0.0964135721170378,0.0865824668054065,723.6,-1593.7229146029,1
"C12H18O6S",289.0751476,12,18,6,0,0,1,0,0,"CHOS","Protein",290.082424,-0.051796167,1,0,0,4,-2,-3,69.8,288.7523637,0.247636334,-0.333333333,0.5,1.5,0,0,NA,"Protein","Protein","Other",69.8,-146.616651507455,0.0832151198096055,0.0742199542870288,837.6,-1759.39981808946,1
"C12H18O7",273.0979879,12,18,7,0,0,0,0,0,"CHO","AminoSugar",274.1052644,-0.041830017,1,0,0.058823529,4,-3,-3,69.8,272.7930443,0.206955722,-0.333333333,0.583333333,1.5,0,0,NA,"Amino Sugar","Amino Sugar","Other",69.8,-143.287164561186,0.0832151198096055,0.0752649964014254,837.6,-1719.44597473423,1
"C12H18O7N2",301.1041695,12,18,7,2,0,0,0,0,"CHON","AminoSugar",302.111446,-0.149004366,1,0,0,5,-2,-4,55.55,300.7679539,0.232046114,0.166666667,0.583333333,1.5,0.166666667,0,NA,"Amino Sugar","Amino Sugar","Protein",55.55,-130.901268991038,0.0973998642536562,0.0863217437375776,666.6,-1570.81522789246,1
"C12H18O7S",305.0700613,12,18,7,0,0,1,0,0,"CHOS","AminoSugar",306.0773377,-0.046112688,1,0,0,4,-3,-4,65.05,304.7294173,0.270582686,-0.166666667,0.583333333,1.5,0,0,NA,"Amino Sugar","Amino Sugar","Other",65.05,-144.707677614918,0.0952986387605994,0.078607017756433,780.6,-1736.49213137901,1
"C12H18O8",289.0929075,12,18,8,0,0,0,0,0,"CHO","AminoSugar",290.100184,-0.056746088,1,0,0,4,-4,-4,65.05,288.7701038,0.229896173,-0.166666667,0.666666667,1.5,0,0,NA,"Amino Sugar","Amino Sugar","Other",65.05,-141.378190668649,0.0952986387605994,0.0797657437606463,780.6,-1696.53828802379,1
"C12H18O8S",321.0649964,12,18,8,0,0,1,0,0,"CHOS","AminoSugar",322.0722729,-0.107464413,2,0,0,4,-4,-5,60.3,320.7064923,0.293507654,0,0.666666667,1.5,0,0,NA,"Amino Sugar","Amino Sugar","Other",60.3,-142.798703722381,0.0964135721170378,0.0804957021534807,723.6,-1713.58444466857,1
"C12H18O9",305.087829,12,18,9,0,0,0,0,0,"CHO","Carb",306.0951055,-0.076155326,1,0,0,4,-5,-5,60.3,304.7471652,0.252834775,0,0.75,1.5,0,0,NA,"Carbohydrate","Carbohydrate","Other",60.3,-139.469216776112,0.0964135721170379,0.0816843854577354,723.6,-1673.63060131334,1
"C12H18O9S",337.0598227,12,18,9,0,0,1,0,0,"CHOS","Carb",338.0670991,0.158984473,3,0,0,4,-5,-6,55.55,336.6834586,0.316541357,0.166666667,0.75,1.5,0,0,NA,"Carbohydrate","Carbohydrate","Other",55.55,-140.889729829844,0.0973998642536562,0.0824494348236178,666.6,-1690.67675795812,1
"C12H19O10N",336.0937181,12,19,10,1,0,0,0,0,"CHON","Carb",337.1009946,-0.29301327,1,0,0,4,-6,-7,50.8,335.7184329,0.281567104,0.333333333,0.833333333,1.583333333,0.083333333,0,NA,"Carbohydrate","Carbohydrate","Other",50.8,-132.321782044769,0.0982121386855366,0.0872151100826838,609.6,-1587.86138453723,1
"C12H19O11N",352.0885619,12,19,11,1,0,0,0,0,"CHON","Carb",353.0958384,-0.079158707,2,0,0,4,-7,-8,46.05,351.6954167,0.304583292,0.5,0.916666667,1.583333333,0.083333333,0,NA,"Carbohydrate","Carbohydrate","Other",46.05,-130.412808152232,0.10065001663891,0.089498014869956,552.6,-1564.95369782679,1
"C12H19O5N",256.1190609,12,19,5,1,0,0,0,0,"CHON","Protein",257.1263374,-0.056952885,1,0,0.058823529,4,-1,-2,74.55,255.8330761,0.166923929,-0.5,0.416666667,1.583333333,0.083333333,0,NA,"Protein","Protein","Other",74.55,-141.866651507455,0.0777400596714843,0.0714492023158908,894.6,-1702.39981808946,1
"C12H19O6N",272.1139554,12,19,6,1,0,0,0,0,"CHON","Protein",273.1212319,0.020065083,1,0,0,4,-2,-3,69.8,271.8101105,0.189889473,-0.333333333,0.5,1.583333333,0.083333333,0,NA,"Protein","Protein","Other",69.8,-139.957677614918,0.0832151198096055,0.0763239944964455,837.6,-1679.49213137901,1
"C12H19O7N",288.1089115,12,19,7,1,0,0,0,0,"CHON","AminoSugar",289.116188,-0.124634089,1,0,0,4,-3,-4,65.05,287.7872066,0.212793448,-0.166666667,0.583333333,1.583333333,0.083333333,0,NA,"Amino Sugar","Amino Sugar","Other",65.05,-138.048703722381,0.0952986387605994,0.0834477869137168,780.6,-1656.58444466857,1
"C12H19O8N",304.1038383,12,19,8,1,0,0,0,0,"CHON","AminoSugar",305.1111147,-0.157740912,1,0,0,4,-4,-5,60.3,303.7642732,0.235726809,0,0.666666667,1.583333333,0.083333333,0,NA,"Amino Sugar","Amino Sugar","Other",60.3,-136.139729829844,0.0964135721170378,0.0828900101114316,723.6,-1633.67675795812,1
"C12H19O9N",320.0987676,12,19,9,1,0,0,0,0,"CHON","Carb",321.1060441,-0.195864577,1,0,0,4,-5,-6,55.55,319.7413425,0.258657503,0.166666667,0.75,1.583333333,0.083333333,0,NA,"Carbohydrate","Carbohydrate","Other",55.55,-134.230755937306,0.0973998642536562,0.0850119379600874,666.6,-1610.76907124768,1
"C12H19O9P",337.0695448,12,19,9,0,0,0,1,0,"CHOP","Carb",338.0768212,-0.451158627,2,0,0,4,-5,-6,74.55,336.6931699,0.306830087,-0.5,0.75,1.583333333,0,0.083333333,0,"Carbohydrate","Carbohydrate","Other",74.55,-151.85511234626,0.0777400596714843,0.0685005762530132,894.6,-1822.26134815512,1
"C12H20O3",211.1339377,12,20,3,0,0,0,0,0,"CHO","Lipid",212.1412142,0.142852479,1,0,0.142857143,3,0,0,93.55,210.8981837,0.101816305,-1.166666667,0.25,1.666666667,0,0,NA,"Lipid","Lipid","Other",93.55,-152.832034023872,0.059021192566405,0.0538117018156313,1122.6,-1833.98440828646,1
"C12H20O4",227.1288722,12,20,4,0,0,0,0,0,"CHO","Protein",228.1361487,0.045805065,1,0,0.1,3,-1,-1,88.8,226.8752581,0.124741914,-1,0.333333333,1.666666667,0,0,NA,"Protein","Protein","Other",88.8,-150.923060131334,0.0632808204432854,0.0576251387296104,1065.6,-1811.07672157601,1
"C12H20O4S",259.1009624,12,20,4,0,0,1,0,0,"CHOS","Protein",260.1082389,-0.034755983,1,0,0,3,-1,-2,84.05,258.8116479,0.188352055,-0.833333333,0.333333333,1.666666667,0,0,NA,"Protein","Protein","Other",84.05,-152.343573185066,0.0678032303622149,0.0607828193925836,1008.6,-1828.12287822079,1
"C12H20O5",243.1237626,12,20,5,0,0,0,0,0,"CHO","Protein",244.131039,0.142212907,1,0,0.052631579,3,-2,-2,84.05,242.8522884,0.147711598,-0.833333333,0.416666667,1.666666667,0,0,NA,"Protein","Protein","Other",84.05,-149.014086238797,0.0678032303622149,0.0616567129987161,1008.6,-1788.16903486557,2
"C12H20O5N2",271.1299759,12,20,5,2,0,0,0,0,"CHON","Protein",272.1372523,-0.112294505,1,0,0,4,-1,-3,69.8,270.8272297,0.172770298,-0.333333333,0.416666667,1.666666667,0.166666667,0,NA,"Protein","Protein","Protein",69.8,-136.628190668649,0.0832151198096055,0.0773972300133664,837.6,-1639.53828802379,1
"C12H20O5S",275.0958927,12,20,5,0,0,1,0,0,"CHOS","Protein",276.1031691,-0.089475621,1,0,0,3,-2,-3,79.3,274.7887181,0.211281851,-0.666666667,0.416666667,1.666666667,0,0,NA,"Protein","Protein","Other",79.3,-150.434599292529,0.0726135133259755,0.0649997452255474,951.6,-1805.21519151035,1
"C12H20O6",259.1187072,12,20,6,0,0,0,0,0,"CHO","Protein",260.1259836,0.018219897,1,0,0,3,-3,-3,79.3,258.8293729,0.170627095,-0.666666667,0.5,1.666666667,0,0,NA,"Protein","Protein","Other",79.3,-147.10511234626,0.0726135133259755,0.065925692647615,951.6,-1765.26134815512,1
"C12H20O6S",291.0907683,12,20,6,0,0,1,0,0,"CHOS","Protein",292.0980448,0.048862573,1,0,0,3,-3,-4,74.55,290.7657338,0.234266227,-0.5,0.5,1.666666667,0,0,NA,"Protein","Protein","Other",74.55,-148.525625399992,0.0777400596714843,0.0694708892393496,894.6,-1782.3075047999,1
"C12H20O7",275.1136274,12,20,7,0,0,0,0,0,"CHO","AminoSugar",276.1209039,-0.003228302,1,0,0,3,-4,-4,74.55,274.8064331,0.193566913,-0.5,0.583333333,1.666666667,0,0,NA,"Amino Sugar","Amino Sugar","Other",74.55,-145.196138453723,0.0777400596714843,0.0704536837959611,894.6,-1742.35366144468,1
"C12H20O7S",307.0857227,12,20,7,0,0,1,0,0,"CHOS","AminoSugar",308.0929991,-0.082626861,1,0,0,3,-4,-5,69.8,306.742828,0.257171985,-0.333333333,0.583333333,1.666666667,0,0,NA,"Amino Sugar","Amino Sugar","Other",69.8,-146.616651507455,0.0832151198096055,0.0742199542870288,837.6,-1759.39981808946,1
"C12H20O8",291.1085682,12,20,8,0,0,0,0,0,"CHO","AminoSugar",292.1158447,-0.092697755,1,0,0,3,-5,-5,69.8,290.7835138,0.216486198,-0.333333333,0.666666667,1.666666667,0,0,NA,"Amino Sugar","Amino Sugar","Other",69.8,-143.287164561186,0.0832151198096055,0.0752649964014254,837.6,-1719.44597473423,1
